ticker,Symbol,AssetType,Name,Description,CIK,Exchange,Currency,Country,Sector,Industry,Address,OfficialSite,FiscalYearEnd,LatestQuarter,MarketCapitalization,EBITDA,PERatio,PEGRatio,BookValue,DividendPerShare,DividendYield,EPS,RevenuePerShareTTM,ProfitMargin,OperatingMarginTTM,ReturnOnAssetsTTM,ReturnOnEquityTTM,RevenueTTM,GrossProfitTTM,DilutedEPSTTM,QuarterlyEarningsGrowthYOY,QuarterlyRevenueGrowthYOY,AnalystTargetPrice,AnalystRatingStrongBuy,AnalystRatingBuy,AnalystRatingHold,AnalystRatingSell,AnalystRatingStrongSell,TrailingPE,ForwardPE,PriceToSalesRatioTTM,PriceToBookRatio,EVToRevenue,EVToEBITDA,Beta,52WeekHigh,52WeekLow,50DayMovingAverage,200DayMovingAverage,SharesOutstanding,SharesFloat,PercentInsiders,PercentInstitutions,DividendDate,ExDividendDate
INTU,INTU,Common Stock,Intuit Inc,"Intuit Inc. (Ticker: INTU) is a premier American financial software company recognized for its cutting-edge solutions that enhance financial management for both consumers and businesses. Renowned for flagship products such as TurboTax, QuickBooks, and Mint, Intuit has established a dominant position in the financial technology landscape. With a strong emphasis on innovation and user-centric design, the company employs advanced analytics to streamline financial processes, thereby delivering significant value to its customers. Intuit's strategic focus on data-driven growth and its ability to adapt to evolving market demands position it well for long-term success and shareholder value appreciation in the competitive fintech arena.",896878,NASDAQ,USD,USA,TECHNOLOGY,SOFTWARE - APPLICATION,"2700 COAST AVENUE, MOUNTAIN VIEW, CA, UNITED STATES, 94043",https://www.intuit.com,July,2025-07-31,183219487000,5591000000.0,48.07,1.917,70.61,4.16,0.0063,13.67,67.25,0.205,0.157,0.0893,0.203,18831000000,15139000000,13.67,-0.185,0.41,811.78,6,19,6,0,1,48.07,29.5,9.73,9.65,10.21,32.63,1.253,812.22,530.03,686.7,666.41,278805000,272024000,2.568,90.098,2025-10-17,2025-10-09
ISRG,ISRG,Common Stock,Intuitive Surgical Inc,"Intuitive Surgical, Inc. is a premier American medical technology company that transforms surgery through its pioneering robotic-assisted surgical systems, notably the da Vinci Surgical System. The firm is dedicated to enhancing patient outcomes by developing minimally invasive surgical technologies, supported by an extensive portfolio of instruments, accessories, and comprehensive training programs for healthcare providers. With a strong emphasis on innovation, Intuitive Surgical is strategically positioned to capture growth opportunities in the rapidly evolving robotic surgery market, driving advancements in surgical precision and patient recovery rates.",1035267,NASDAQ,USD,USA,HEALTHCARE,MEDICAL INSTRUMENTS & SUPPLIES,"1020 KIFER ROAD, SUNNYVALE, CA, UNITED STATES, 94086-5304",https://www.intuitive.com,December,2025-06-30,156435562000,3185700000.0,60.61,2.788,49.79,,,7.2,25.61,0.285,0.305,0.0902,0.16,9145000000,6091700000,7.2,0.24,0.214,573.55,7,15,8,1,1,60.61,47.85,17.11,8.9,16.78,48.4,1.611,616.0,425.0,456.99,514.26,358477000,356301000,0.527,88.649,,
IVZ,IVZ,Common Stock,Invesco Plc,"Invesco Ltd. (IVZ), headquartered in Atlanta, Georgia, is a preeminent independent investment management firm offering a diverse range of investment solutions across multiple asset classes, including equities, fixed income, and alternatives. Catering to a broad clientele that encompasses institutions, intermediaries, and individual investors, Invesco leverages its fiduciary responsibility to deliver strong performance and sustainable long-term value. The firm's strategic approach combines active, passive, and smart beta strategies, underlining its commitment to innovation and adaptability in an ever-evolving investment landscape. With a global presence and a focus on client-centric solutions, Invesco is well-equipped to navigate the complexities of the financial markets.",914208,NYSE,USD,USA,FINANCIAL SERVICES,ASSET MANAGEMENT,"MIDTOWN UNION, ATLANTA, GA, UNITED STATES, 30309",https://www.invesco.com,December,2025-06-30,10457851000,1223500000.0,24.95,0.505,24.36,0.83,0.0356,0.94,13.52,0.133,0.141,0.0237,0.0525,6153100000,1728200000,0.94,0.219,0.022,24.92,0,2,11,0,0,24.95,10.45,1.7,0.969,2.264,10.63,1.629,24.54,11.33,22.16,17.75,445964000,356548000,0.683,93.881,2025-09-02,2025-08-14
INVH,INVH,Common Stock,Invitation Homes Inc,"Invitation Homes Inc. (INVH) is the leading provider of single-family home rentals across the United States, uniquely positioned to meet the growing demand for rental properties that cater to evolving lifestyle preferences. With a robust portfolio of high-quality, renovated homes located near key employment hubs and esteemed educational institutions, INVH delivers exceptional living experiences that attract and retain tenants. The company utilizes deep market insights and operational efficiencies to not only enhance living standards but also to drive sustainable growth in a rapidly changing housing landscape. By focusing on strategic community engagement and responsive service, Invitation Homes is well-equipped to navigate the increasing interest in single-family rentals, ensuring both tenant satisfaction and long-term value creation for investors.",1687229,NYSE,USD,USA,REAL ESTATE,REIT - RESIDENTIAL,"5420 LBJ FREEWAY, DALLAS, TX, UNITED STATES, 75240",https://www.invitationhomes.com,December,2025-06-30,17476864000,1452979000.0,32.03,16.69,15.77,1.15,0.0407,0.89,4.32,0.206,0.277,0.0238,0.0553,2647487000,1548876000,0.89,0.926,0.044,36.57,5,7,12,0,0,32.03,35.46,6.6,1.82,9.61,15.71,0.812,35.13,27.71,29.78,32.02,613008000,559076000,0.305,102.091,2025-10-17,2025-09-25
IQV,IQV,Common Stock,IQVIA Holdings Inc,"IQVIA Holdings Inc. is a premier global provider of advanced analytics, technology solutions, and contract research services, primarily catering to the healthcare sector. Formed through the merger of Quintiles and IMS Health, IQVIA excels in biopharmaceutical development and commercial outsourcing, offering comprehensive support for Phase I-IV clinical trials and laboratory services. By harnessing state-of-the-art data and technology, the company is committed to driving innovation, enhancing patient outcomes, and leading the transformation of healthcare on a global scale.",1478242,NYSE,USD,USA,HEALTHCARE,DIAGNOSTICS & RESEARCH,"2400 ELLIS ROAD, DURHAM, NC, UNITED STATES, 27703",https://www.iqvia.com,December,2025-06-30,34809201000,2923000000.0,29.5,1.054,33.99,,,6.94,88.62,0.0788,0.134,0.0516,0.198,15700000000,5377000000,6.94,-0.218,0.053,221.84,2,15,6,0,0,29.5,15.6,2.217,6.01,3.073,14.41,1.325,237.21,134.65,189.24,177.16,170000000,161459000,1.048,102.127,,
IRM,IRM,Common Stock,Iron Mountain Incorporated,"Iron Mountain Incorporated (NYSE: IRM) is a leading provider of enterprise information management services, focused on the secure storage, management, and digitization of both physical and digital assets. Established in 1951 and headquartered in Boston, Massachusetts, it serves a wide array of industries, enabling organizations to safeguard information, enhance accessibility, and comply with regulatory requirements. Iron Mountain distinguishes itself with a commitment to sustainability and data protection, continuously innovating its service portfolio to meet the dynamic needs of the information management sector. As a trusted partner, the company positions itself at the forefront of this evolving landscape.",1020569,NYSE,USD,USA,REAL ESTATE,REIT - SPECIALTY,"85 NEW HAMPSHIRE AVENUE, PORTSMOUTH, NH, UNITED STATES, 03801",https://www.ironmountain.com,December,2025-06-30,30527193000,2143891000.0,738.29,1.08,-2.599,3.0,0.0294,0.14,21.89,0.0064,0.183,0.0414,2.251,6443114000,3610750000,0.14,-0.8,0.116,115.0,4,6,0,1,0,738.29,58.82,4.738,1516.51,7.47,25.51,1.076,126.21,71.19,96.64,96.27,295348000,292696000,0.783,85.337,2025-10-03,2025-09-15
JBHT,JBHT,Common Stock,JB Hunt Transport Services Inc,"J.B. Hunt Transport Services, Inc. (JBHT) is a premier American transportation and logistics provider headquartered in Lowell, Arkansas, recognized for its comprehensive shipping and logistics solutions. The company operates a robust portfolio that encompasses intermodal, dedicated contract services, and truckload operations, underpinned by a commitment to innovation and sustainability. As a leader in utilizing advanced technology to enhance supply chain efficiency, J.B. Hunt is strategically positioned to meet the escalating demand for reliable transportation services, thereby creating significant growth opportunities and maximizing shareholder value in an increasingly competitive market.",728535,NASDAQ,USD,USA,INDUSTRIALS,INTEGRATED FREIGHT & LOGISTICS,"615 J.B. HUNT CORPORATE DRIVE, LOWELL, AR, UNITED STATES, 72745-0130",https://www.jbhunt.com,December,2025-06-30,13490915000,1557043000.0,25.11,1.467,37.76,1.74,0.0126,5.55,120.79,0.0459,0.0674,0.0606,0.143,12064092000,2267054000,5.55,-0.008,0.0,156.0,3,12,11,0,0,25.11,19.46,1.118,3.554,1.215,9.37,1.243,198.61,122.01,140.11,148.66,96799000,76005000,20.009,76.798,2025-08-22,2025-08-08
JBL,JBL,Common Stock,Jabil Circuit Inc,"Jabil Circuit Inc. (JBL) is a premier global provider of advanced manufacturing solutions, offering comprehensive services in product design, supply chain management, and end-to-end manufacturing across diverse sectors such as electronics, healthcare, and telecommunications. With its headquarters in Saint Petersburg, Florida, Jabil leverages a vast network of facilities worldwide to deliver innovative, scalable solutions tailored to meet the distinct needs of its clients. The company’s strong emphasis on operational excellence and sustainability not only enhances its competitive edge but also solidifies its position as a pivotal player in the rapidly evolving global manufacturing landscape.",898293,NYSE,USD,USA,TECHNOLOGY,ELECTRONIC COMPONENTS,"10800 ROOSEVELT BOULEVARD NORTH, SAINT PETERSBURG, FL, UNITED STATES, 33716",https://www.jabil.com,August,2025-08-31,21527085000,2110000000.0,33.88,0.91,14.07,0.32,0.0016,5.92,272.16,0.022,0.0576,0.05,0.404,29802000000,2646000000,5.92,0.693,0.185,247.38,2,5,2,0,0,33.88,19.46,0.722,15.3,0.825,11.65,1.264,237.14,108.57,212.81,179.19,107319000,105117000,1.456,98.178,2025-09-03,2025-08-15
JKHY,JKHY,Common Stock,Jack Henry & Associates Inc,"Jack Henry & Associates, Inc. (JKHY) is a premier technology provider dedicated to delivering innovative payment processing and software solutions for the financial services industry. With a comprehensive range of products designed to improve operational efficiency and enhance customer experiences, the company serves over 8,000 clients, including banks and credit unions. Jack Henry's expertise in payment solutions, risk management, and data analytics, combined with a steadfast commitment to service excellence, establishes it as a trusted partner for financial institutions navigating a rapidly evolving market landscape.",779152,NASDAQ,USD,USA,TECHNOLOGY,INFORMATION TECHNOLOGY SERVICES,"663 WEST HIGHWAY 60, MONETT, MO, UNITED STATES, 65708-8215",https://www.jackhenry.com,June,2025-06-30,11199160000,624732000.0,24.39,2.341,29.25,2.26,0.0148,6.32,32.59,0.192,0.253,0.119,0.229,2375288000,1014541000,6.32,0.267,0.099,181.55,1,3,11,0,0,24.39,22.83,4.715,4.989,4.531,13.43,0.779,194.68,144.12,157.32,171.52,72665000,72358000,0.602,100.434,2025-09-26,2025-09-05
J,J,Common Stock,Jacobs Solutions Inc.,"Jacobs Solutions Inc. (NYSE: J) is a premier global professional services firm renowned for its engineering, technical, and construction expertise. The company operates across diverse sectors such as infrastructure, environmental, and aerospace, delivering innovative and sustainable solutions tailored to a broad clientele, including corporations and governmental entities. With a strong commitment to excellence and strategic growth, Jacobs harnesses cutting-edge technology and deep industry knowledge to tackle complex challenges, enhancing outcomes for communities on a global scale.",52988,NYSE,USD,USA,INDUSTRIALS,ENGINEERING & CONSTRUCTION,"1999 BRYAN STREET, DALLAS, TX, UNITED STATES, 75201",https://www.jacobs.com,September,2025-06-30,18889155000,1246554000.0,39.51,1.994,31.93,1.22,0.0079,4.0,96.47,0.0416,0.0873,0.0478,0.0842,11835289000,2962432000,4.0,0.322,0.051,156.9,3,7,5,0,0,39.51,21.93,1.596,4.816,1.7,17.49,0.8,158.04,104.68,148.76,133.23,119536000,118091000,1.116,90.27,2025-09-19,2025-08-22
JNJ,JNJ,Common Stock,Johnson & Johnson,"Johnson & Johnson (JNJ) is a premier American multinational corporation, founded in 1886, that operates across three main segments: medical devices, pharmaceuticals, and consumer health products. Renowned for its commitment to innovation and quality, J&J plays a pivotal role in the global healthcare landscape and is consistently recognized as one of the world's most valuable enterprises. As a prominent member of the Dow Jones Industrial Average with a coveted AAA credit rating, the company exemplifies financial stability and robust operational performance. Positioned 36th on the Fortune 500 list, J&J is well-equipped to drive sustainable growth while maintaining its status as a trusted provider of health solutions worldwide.",200406,NYSE,USD,USA,HEALTHCARE,DRUG MANUFACTURERS - GENERAL,"ONE JOHNSON & JOHNSON PLAZA, NEW BRUNSWICK, NJ, UNITED STATES, 08933",https://www.jnj.com,December,2025-06-30,459751883000,30255000000.0,20.46,1.072,29.7,0.0,0.0,9.33,37.65,0.25,0.289,0.0761,0.302,90626998000,62000001000,9.33,0.187,0.058,193.25,2,9,13,0,0,20.46,16.42,5.07,5.71,5.29,13.46,0.392,194.4,137.37,179.18,161.76,2408339000,2404534000,0.059,74.421,2025-09-09,2025-08-26
JCI,JCI,Common Stock,Johnson Controls International PLC,"Johnson Controls International PLC, headquartered in Cork, Ireland, is a prominent global leader in enhancing building efficiency through innovative fire, HVAC, and security technologies. Committed to sustainability, the company leverages its vast expertise to drive operational excellence in diverse sectors, effectively creating safer, smarter, and more sustainable environments. As the market increasingly prioritizes energy efficiency and integrated building management solutions, Johnson Controls is strategically positioned to capitalize on substantial growth opportunities worldwide, reinforcing its status as a key player in the industry.",833444,NYSE,USD,USA,INDUSTRIALS,BUILDING PRODUCTS & EQUIPMENT,"ONE ALBERT QUAY, CORK, IRELAND, T12 X8N6",https://www.johnsoncontrols.com,September,2025-06-30,70575464000,3991000000.0,35.48,1.437,24.19,1.48,0.0139,3.04,35.43,0.0953,0.137,0.0463,0.117,23402000000,8509000000,3.04,-0.266,0.026,115.21,2,9,10,0,1,35.48,25.19,3.016,4.492,3.447,24.21,1.344,112.22,67.53,106.99,94.39,654385000,651827000,0.236,92.901,2025-10-17,2025-09-22
JPM,JPM,Common Stock,JPMorgan Chase & Co,"JPMorgan Chase & Co. is a premier American multinational investment bank and financial services holding company, headquartered in New York City, and is regarded as one of the Big Four banks in the U.S. As a Bulge Bracket firm, it delivers an extensive range of services, including investment banking, asset management, private banking, and treasury services, capitalizing on its distinguished J.P. Morgan brand. With a strong global footprint and a focus on innovative financial solutions, JPMorgan Chase is strategically positioned to cater to the complex needs of institutional investors, all while upholding its dedication to regulatory compliance and proactive risk management.",19617,NYSE,USD,USA,FINANCIAL SERVICES,BANKS - DIVERSIFIED,"383 MADISON AVENUE, NEW YORK, NY, UNITED STATES, 10179",https://www.jpmorganchase.com,December,2025-06-30,846841643000,,15.8,3.786,116.07,0.0,0.0,19.12,57.94,0.345,0.438,0.013,0.162,163748004000,163748004000,19.12,-0.144,-0.106,322.61,5,9,8,2,1,15.8,15.15,5.17,2.51,6.44,-,1.127,316.47,200.22,301.79,270.61,2749754000,2735208000,0.466,74.438,2025-10-31,2025-10-06
