ticker,Symbol,AssetType,Name,Description,CIK,Exchange,Currency,Country,Sector,Industry,Address,OfficialSite,FiscalYearEnd,LatestQuarter,MarketCapitalization,EBITDA,PERatio,PEGRatio,BookValue,DividendPerShare,DividendYield,EPS,RevenuePerShareTTM,ProfitMargin,OperatingMarginTTM,ReturnOnAssetsTTM,ReturnOnEquityTTM,RevenueTTM,GrossProfitTTM,DilutedEPSTTM,QuarterlyEarningsGrowthYOY,QuarterlyRevenueGrowthYOY,AnalystTargetPrice,AnalystRatingStrongBuy,AnalystRatingBuy,AnalystRatingHold,AnalystRatingSell,AnalystRatingStrongSell,TrailingPE,ForwardPE,PriceToSalesRatioTTM,PriceToBookRatio,EVToRevenue,EVToEBITDA,Beta,52WeekHigh,52WeekLow,50DayMovingAverage,200DayMovingAverage,SharesOutstanding,SharesFloat,PercentInsiders,PercentInstitutions,DividendDate,ExDividendDate
VET,VET,Common Stock,Vermilion Energy Inc.,"Vermilion Energy Inc. (VET), headquartered in Calgary, Canada, is a diversified energy company engaged in the acquisition, exploration, development, and production of oil and natural gas across North America, Europe, and Australia. The company employs a strategic resource management approach, prioritizing sustainability to enhance value while maintaining a balanced production profile. With strong operational capabilities and a highly experienced management team, Vermilion is well-equipped to navigate the complexities of the energy market, positioning itself to deliver consistent, long-term returns for institutional investors.",1293135.0,NYSE,USD,USA,ENERGY,OIL & GAS E&P,"520 - 3RD AVENUE S.W., CALGARY, AB, CANADA, T2P 0R3",https://www.vermilionenergy.com,December,2025-06-30,1166185000.0,1159083000.0,11.25,3.58,17.49,0.5,0.0672,0.67,12.62,-0.0947,0.39,0.0367,0.0539,1955831000,1258320000,0.67,8.7,0.253,8.97,2,3,6,0,0,11.25,9.43,0.596,0.63,1.641,3.674,1.407,10.38,5.02,7.69,7.84,154019000,143935000,0.238,53.043,2025-10-15,2025-09-29
BWLP,BWLP,Common Stock,BW LPG Limited,"BW LPG Limited, based in Singapore, is a premier investment holding company recognized for its ownership and chartering of a fleet of very large gas carriers (VLGCs), essential for the global liquefied petroleum gas (LPG) market. The company is strategically positioned to meet growing LPG demand across diverse regions, leveraging its robust operational framework and fleet management capabilities. With a strong emphasis on sustainable growth within the dynamic energy sector, BW LPG presents an attractive investment opportunity for institutional investors aiming to enhance their portfolios within the maritime and energy industries.",1649313.0,NYSE,USD,USA,INDUSTRIALS,MARINE SHIPPING,"10 PASIR PANJANG ROAD, SINGAPORE, SINGAPORE, 117438",https://www.bwlpg.com,December,2025-06-30,1865776000.0,415255000.0,8.01,,11.67,1.34,0.106,1.52,24.76,0.0609,0.0581,0.0652,0.154,3554740000,602365000,1.52,-0.603,0.191,,-,-,-,-,-,8.01,6.78,0.525,1.185,0.826,5.19,0.338,16.36,7.54,14.88,12.39,151343000,80364000,39.809,33.888,2025-09-15,2025-09-05
SIMA,SIMA,Common Stock,SIM Acquisition Corp. I Class A Ordinary Shares,"SIMA, through its subsidiary Sonics & Materials, Inc., focuses on advanced ultrasonic welding technology, offering innovative solutions for plastics assembly, liquid processing, and metal welding applications. Headquartered in Newtown, Connecticut, SIMA is positioned to capitalize on market demand for efficient and environmentally friendly manufacturing processes across various industries. With a commitment to quality and customer service, the company aims to drive growth and enhance operational efficiencies for its clients, making it a compelling player in the industrial sector.",2014982.0,NASDAQ,USD,USA,FINANCIAL SERVICES,SHELL COMPANIES,"78 SW 7TH STREET, MIAMI, FL, UNITED STATES, 33130",https://www.simspacs.io/spacs/sim-acquisition-corp,December,2025-06-30,324147000.0,,,,-0.336,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,-,-,-,-,-,-,-,-,-,-,-,,10.64,9.97,10.47,10.31,23000000,21054800,0.0,100.049,,
BDN,BDN,Common Stock,Brandywine Realty Trust,"Brandywine Realty Trust (NYSE: BDN) is a prominent publicly traded real estate investment trust (REIT) specializing in the acquisition, development, and management of office and mixed-use properties across key urban markets, including Philadelphia, Austin, and Washington, DC. Focused on sustainability and urban development, Brandywine employs innovative strategies to enhance asset value and maximize shareholder returns. With a disciplined approach to asset management and a dedication to high-growth opportunities, the company is well-positioned to navigate the evolving landscape of commercial real estate and drive long-term growth for its investors.",790816.0,NYSE,USD,USA,REAL ESTATE,REIT - OFFICE,"2929 ARCH STREET, PHILADELPHIA, PA, UNITED STATES, 19104-5054",https://www.brandywinerealty.com,December,2025-06-30,649821000.0,49606000.0,,14.94,5.07,0.6,0.162,-1.89,1.773,-1.061,0.0655,-0.0186,-0.299,306596000,120047000,-1.89,5.51,-0.053,4.75,0,1,4,1,0,-,5.71,2.119,0.817,5.92,24.69,1.451,5.81,3.224,4.169,4.423,173699000,167649000,3.242,88.95,2025-10-23,2025-10-09
GEO,GEO,Common Stock,Geo Group Inc,"The GEO Group Inc. (NYSE: GEO) is a prominent fully integrated real estate investment trust (REIT) dedicated to the development and management of secure correctional facilities, processing centers, and community re-entry centers on an international scale, including the U.S., Australia, South Africa, and the U.K. By focusing on enhancing rehabilitation and reintegration programs, GEO addresses essential social issues within the criminal justice and immigration sectors, contributing to improved outcomes for individuals and communities. With its extensive operational expertise and commitment to innovative solutions, GEO Group is strategically positioned as a leader in the global correctional services market, appealing to institutional investors seeking exposure in this critical area.",923796.0,NYSE,USD,USA,INDUSTRIALS,SECURITY & PROTECTION SERVICES,"4955 TECHNOLOGY WAY, BOCA RATON, FL, UNITED STATES, 33431",https://www.geogroup.com,December,2025-06-30,2447133000.0,413695000.0,26.6,1.015,9.98,,,0.65,17.84,0.0369,0.113,0.0488,0.0679,2452358000,633390000,0.65,0.0,0.048,39.75,0,3,0,0,0,26.6,24.04,0.998,2.056,1.859,10.83,0.765,36.46,13.59,20.89,25.88,141535000,133087000,4.378,91.567,2021-02-01,2021-01-22
HPK,HPK,Common Stock,Highpeak Energy Acquisition Corp,"HighPeak Energy, Inc. is a dynamic independent oil and natural gas company dedicated to the acquisition, exploration, and production of hydrocarbon reserves, primarily in the prolific Midland Basin of West Texas. Based in Fort Worth, Texas, the company utilizes its strategic geographical advantages to enhance operational efficiencies and maximize asset value. With a strong commitment to resource optimization and sustainability, HighPeak Energy is well-prepared to thrive in the changing energy landscape, positioning itself as a key player in the U.S. energy market.",1792849.0,NASDAQ,USD,USA,ENERGY,OIL & GAS E&P,"421 WEST 3RD STREET, FORT WORTH, TX, UNITED STATES, 76102",https://www.highpeakenergy.com,December,2025-06-30,893017000.0,737454000.0,7.96,,13.11,0.16,0.0232,0.89,7.74,0.126,0.229,0.0577,0.0753,964232000,771548000,0.89,-0.098,-0.272,9.5,0,0,0,0,1,7.96,10.6,0.926,0.53,1.953,2.484,1.22,15.52,6.6,7.41,10.37,126132000,27460300,82.293,20.974,2025-09-25,2025-09-02
GLXY,GLXY,Common Stock,Galaxy Digital Holdings Ltd,"Galaxy Digital Holdings Ltd is a leading financial services and investment management firm focused on the digital asset and blockchain technology sectors. Headquartered in New York, the company operates with a global reach through its offices in North America, Europe, the Middle East, and Asia. Galaxy Digital offers a range of services including asset management, trading, principal investments, and advisory services, catering to institutional investors seeking exposure to the rapidly evolving digital economy. With a strong emphasis on innovation and strategic partnerships, the firm is well-positioned to capitalize on the growing demand for digital assets and infrastructure solutions.",1405064.0,NASDAQ,USD,USA,FINANCIAL SERVICES,CAPITAL MARKETS,"300 VESEY STREET, NEW YORK, NY, UNITED STATES, 10282",https://www.galaxy.com,December,2025-06-30,15514295000.0,,,,8.84,,,-0.86,24.63,-0.128,0.973,0.366,-0.25,3219390000,3219390000,-0.86,-0.927,0.022,37.78,4,8,1,0,0,-,227.27,4.819,4.18,2.458,12.68,3.847,44.33,17.4,30.27,26.22,172401000,167065000,3.736,67.723,,
SOUN,SOUN,Common Stock,SoundHound AI Inc,"SoundHound AI, Inc. is a premier provider of voice artificial intelligence solutions, enabling businesses to optimize customer engagement through intuitive conversational interfaces. Headquartered in Santa Clara, California, the company harnesses cutting-edge natural language processing and machine learning capabilities to ensure precise and context-aware interactions. As the demand for advanced voice AI technology escalates in a rapidly evolving digital marketplace, SoundHound is strategically positioned to expand its innovative product offerings and cement its leadership in the industry.",1840856.0,NASDAQ,USD,USA,TECHNOLOGY,SOFTWARE - APPLICATION,"5400 BETSY ROSS DRIVE, SANTA CLARA, CA, UNITED STATES, 95054",https://www.soundhound.com,December,2025-06-30,7825648000.0,-137259008.0,,,0.887,,,-0.74,0.344,-1.713,-1.086,-0.235,-0.771,131449000,53257000,-0.74,0.0,2.171,15.56,1,5,2,0,0,-,227.27,59.53,20.22,53.61,-25.42,2.791,24.98,4.86,15.13,12.28,375151000,365548000,1.362,47.056,,
TOVX,TOVX,Common Stock,Theriva Biologics Inc.,"Theriva Biologics Inc. (TOVX) is a clinical-stage biotechnology company headquartered in Rockville, Maryland, dedicated to addressing significant unmet medical needs through the development of innovative biologic therapies. Utilizing its proprietary technology platforms, the company focuses on creating targeted treatment solutions that aim to enhance patient outcomes across various therapeutic areas. With a promising pipeline and a highly skilled team, Theriva is well-positioned to advance its novel therapies and make meaningful contributions to the healthcare landscape.",894158.0,NYSE MKT,USD,USA,HEALTHCARE,BIOTECHNOLOGY,"9605 MEDICAL CENTER DRIVE, ROCKVILLE, MD, UNITED STATES, 20850",https://therivabio.com,December,2025-06-30,4197200.0,-26278000.0,,,1.173,,,-4.22,0.0,0.0,0.0,-0.422,-1.544,0,0,-4.22,0.0,0.0,7.0,-,-,-,-,-,-,-,-,0.367,-,1.719,0.655,2.64,0.37,0.419,0.863,9598000,9584800,0.137,8.104,2018-08-13,
HYP,HYP,Common Stock,High Yield Plus Fund Inc,,828990.0,NYSE,USD,USA,OTHER,OTHER,NONE,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,-,-,-,-,-,-,-,-,-,-,-,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,
NGL-P-C,NGL-P-C,Preferred Stock,NGL-P-C,,1504461.0,NYSE,USD,USA,OTHER,OTHER,NONE,,,0000-00-00,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,-,-,-,-,-,-,-,-,-,-,-,,24.46,17.68,0.0,0.0,0,0,0.0,0.0,,
SDGR,SDGR,Common Stock,Schrodinger Inc,"Schrodinger Inc. is a leading provider of a physics-based software platform designed to facilitate the discovery and optimization of novel molecules for drug development and material applications. Headquartered in New York, the company leverages advanced computational techniques to enhance the drug discovery process, ultimately aiming to reduce the time and costs associated with bringing new therapeutics to market. Schrodinger's innovative solutions empower pharmaceutical and biotechnology companies to improve their research and development outcomes, positioning the firm as a pivotal player in the intersection of software technology and life sciences.",1490978.0,NASDAQ,USD,USA,HEALTHCARE,HEALTH INFORMATION SERVICES,"1540 BROADWAY, NEW YORK, NY, UNITED STATES, 10036",https://www.schrodinger.com,December,2025-06-30,1450411000.0,-186484000.0,,,4.66,,,-2.48,3.257,-0.762,-0.966,-0.175,-0.444,237917000,139140000,-2.48,0.0,0.157,27.0,1,6,2,0,0,-,-,6.1,4.605,5.22,-10.82,1.74,28.47,16.6,19.56,21.67,64442000,57821000,2.624,108.0,,
ZEUS,ZEUS,Common Stock,Olympic Steel Inc,"Olympic Steel, Inc. (ZEUS) is a prominent processor and distributor of a diverse range of metal products, serving both domestic and international markets from its headquarters in Bedford Heights, Ohio. The company specializes in carbon and coated steel, as well as aluminum, providing value-added services such as processing and inventory management to a wide array of industries, including construction, automotive, and manufacturing. With a robust operational framework and a commitment to quality, Olympic Steel continues to enhance its market position through strategic acquisitions and a focus on customer satisfaction.",917470.0,NASDAQ,USD,USA,BASIC MATERIALS,STEEL,"22901 MILLCREEK BOULEVARD, HIGHLAND HILLS, OH, UNITED STATES, 44122",https://www.olysteel.com,December,2025-06-30,309502000.0,68258000.0,22.47,0.46,51.64,0.62,0.0217,1.23,160.34,0.0077,0.0229,0.0217,0.025,1878204000,452619000,1.23,-0.321,-0.057,38.0,0,1,0,0,0,22.47,13.12,0.165,0.587,0.319,8.72,1.774,42.79,26.05,31.78,32.37,11197600,9818100,12.32,85.272,2025-09-15,2025-09-02
VAL-WS,VAL-WS,Common Stock,VAL-WS,,314808.0,NYSE,USD,USA,NONE,NONE,NONE,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,-,-,-,-,-,-,-,-,-,-,-,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,
MRCC,MRCC,Common Stock,Monroe Capital Corp,"Monroe Capital Corporation (MRCC) is a prominent business development company that specializes in offering customized financing solutions to middle-market enterprises across various sectors. The firm employs a wide range of debt instruments, including senior, unitranche, and junior secured loans, as well as unsecured debt and equity investments, to optimize capital structures for its portfolio companies. With a focus on generating attractive risk-adjusted returns for investors, Monroe Capital leverages its extensive industry knowledge to foster the growth and sustainability of its investments, positioning itself as a key player in the middle-market finance landscape.",1512931.0,NASDAQ,USD,USA,FINANCIAL SERVICES,ASSET MANAGEMENT,"155 NORTH WACKER, CHICAGO, IL, UNITED STATES, 60606",https://www.monroebdc.com,December,2025-06-30,152964000.0,,78.44,2.05,8.29,1.0,0.143,0.09,2.364,0.0374,0.728,0.0545,0.0101,51229000,51229000,0.09,-0.833,-0.368,8.25,0,1,3,0,0,78.44,13.07,2.986,0.852,50.66,24.25,0.95,7.99,5.69,7.16,7.29,21666300,0,0.867,16.738,2025-09-30,2025-09-22
TOUR,TOUR,Common Stock,Tuniu Corp,"Tuniu Corporation (Ticker: TOUR) is a prominent online leisure travel service provider headquartered in Nanjing, China, offering a wide range of travel products such as vacation packages, hotel bookings, and transportation services. Utilizing cutting-edge technology and data analytics, Tuniu delivers tailored travel experiences to its expanding customer base, cementing its position as a leader in China's competitive travel market. The company's comprehensive platform and diverse inventory not only cater to varied consumer preferences but also enhance its operational efficiency, making Tuniu a vital player in the evolving dynamics of the travel industry.",1597095.0,NASDAQ,USD,China,CONSUMER CYCLICAL,TRAVEL SERVICES,"BUILDING 6-A, JUHUIYUAN, NANJING, CHINA, 210023",https://www.tuniu.com,December,2025-06-30,97578000.0,53634000.0,11.94,6540.0,9.06,0.0,0.0431,0.07,4.625,0.0556,0.0528,0.015,0.0276,541097000,346916000,0.07,-0.662,0.153,1.713,-,-,-,-,-,11.94,7.91,0.18,0.758,0.263,-0.838,1.791,1.198,0.75,0.879,0.932,110235000,119936000,2.455,8.837,2025-04-24,2025-03-27
BLUWU,BLUWU,Common Stock,Blue Water Acquisition Corp. III Unit.,"Blue Water Acquisition Corp. III is a special purpose acquisition company (SPAC) headquartered in Greenwich, Connecticut, dedicated to identifying and merging with innovative firms poised for growth in dynamic sectors. With a seasoned management team, the company emphasizes value creation post-acquisition through strategic partnerships and operational enhancements. By focusing on sourcing unique investment opportunities, Blue Water Acquisition Corp. III seeks to deliver compelling returns to its shareholders, providing institutional investors with a pathway to engage with high-potential markets.",,NASDAQ,USD,USA,FINANCIAL SERVICES,SHELL COMPANIES,"15 E. PUTNAM AVENUE, GREENWICH, CT, UNITED STATES, 06830",,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,-,-,-,-,-,-,-,-,-,-,-,,10.45,10.0,0.0,0.0,0,0,0.0,0.0,,
